cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Virginia",10/25/2016,10/31/2016,"SurveyMonkey","C-",2089,"lv",2.011782,48,38,8,,46.72589,37.14005,5.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47929,74985,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"South Carolina",10/25/2016,10/31/2016,"SurveyMonkey","C-",1762,"lv",1.984197,43,45,6,,41.73411,44.11066,3.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47923,74979,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New York",10/25/2016,10/31/2016,"SurveyMonkey","C-",1734,"lv",1.976254,56,33,5,,54.72102,32.15746,2.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47915,74971,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Ohio",10/25/2016,10/31/2016,"SurveyMonkey","C-",1823,"lv",1.949638,40,45,9,,38.72247,44.15226,6.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47918,74974,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Nevada",10/30/2016,10/30/2016,"Remington","",787,"lv",1.940524,44,48,4,,43.7114,46.14791,5.065788,,"","http://20an0w2e66jla4rfm1idisr1.wpengine.netdna-cdn.com/wp-content/uploads/2016/10/ABC_Press_Release-103016.pdf",47847,74874,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Maine",10/20/2016,10/25/2016,"University of New Hampshire","B+",670,"lv",1.902577,48,37,5,,47.56355,39.87309,4.353873,,"","http://www.pressherald.com/2016/10/30/clinton-extends-her-lead-in-latest-maine-sunday-telegram-poll-of-voters/",47772,74763,10/30/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Michigan",10/25/2016,10/31/2016,"SurveyMonkey","C-",1649,"lv",1.900978,43,42,8,,41.72126,41.15661,5.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47905,74961,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",10/21/2016,10/24/2016,"Greenberg Quinlan Rosner (Democracy Corps)","B-",900,"lv",1.899239,50,38,5,,48.55824,39.86935,3.080554,,"","http://www.democracycorps.com/attachments/article/1051/Dcor_Oct%20National_FQ_10.24.2016_ealert.pdf",47355,74118,10/25/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Virginia",10/23/2016,10/26/2016,"Christopher Newport University","B-",814,"lv",1.892539,46,39,5,,46.95389,42.00444,2.96151,,"","http://cnu.edu/cpp/pdf/oct%2028%202016%20report-final.pdf",47634,74552,10/28/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"North Carolina",10/25/2016,10/31/2016,"SurveyMonkey","C-",1574,"lv",1.877583,47,44,7,,45.73015,43.12482,4.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47916,74972,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Missouri",10/24/2016,10/26/2016,"Mason-Dixon Polling & Research, Inc.","B+",625,"lv",1.865284,42,47,3,,40.41095,47.89443,2.779283,,"","http://www.stltoday.com/news/local/govt-and-politics/trump-leads-clinton-blunt-kander-a-virtual-tie-in-missouri/article_a4a48a47-485f-5e9a-b6f6-1dba7c7deb48.html",47629,74545,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Colorado",10/25/2016,10/31/2016,"SurveyMonkey","C-",1532,"lv",1.863757,43,39,11,,41.7159,38.17576,8.466749,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47888,74944,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",10/14/2016,10/16/2016,"Monmouth University","A+",726,"lv",1.85766,50,38,5,,48.77353,39.80119,3.919255,,"","https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_101716/",46886,73362,10/17/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Missouri",10/28/2016,10/31/2016,"Monmouth University","A+",405,"lv",1.845925,38,52,4,,36.86025,51.30836,4.681268,,"","https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_MO_110116/",47996,75057,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Arizona",10/25/2016,10/31/2016,"SurveyMonkey","C-",1457,"lv",1.837654,43,44,8,,41.7199,43.16145,5.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47885,74941,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"North Carolina",10/26/2016,10/27/2016,"Emerson College","B",650,"lv",1.818245,48,45,4,,47.51965,43.6958,3.675094,,"","http://projects.fivethirtyeight.com/polls/20161029_1.pdf",47759,74742,10/29/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Kansas",10/25/2016,10/31/2016,"SurveyMonkey","C-",1273,"lv",1.811044,36,47,12,,34.71851,46.16644,9.466749,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47899,74955,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Illinois",10/16/2016,10/18/2016,"Victory Research","",1200,"lv",1.802188,51.2,36.1,5.6,,50.25616,36.88839,4.397091,,"","http://big.assets.huffingtonpost.com/Victory.Research.Illinois.10.18.16.pdf",47315,74028,10/24/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",10/22/2016,10/26/2016,"Saint Leo University","C+",1050,"lv",1.795501,46.05,34.95,7.6,,44.18933,38.77402,6.157888,,"*","http://polls.saintleo.edu/clinton-lead-growing-in-florida-and-across-the-u-s-in-new-saint-leo-poll-and-most-expect-her-to-win-the-presidency/",47638,74561,10/28/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",10/11/2016,10/14/2016,"SurveyUSA","A",845,"lv",1.790357,46,36,5,,44.67489,37.15985,3.914717,,"","http://www.surveyusa.com/client/PollReport.aspx?g=43152229-1c55-4feb-8b4d-50aeb48c36b1",47062,73638,10/19/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Indiana",10/27/2016,10/30/2016,"Monmouth University","A+",402,"lv",1.78913,39,50,4,,37.82618,49.41636,4.597736,,"","https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_IN_103116/",47857,74885,10/31/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",10/22/2016,10/26/2016,"Saint Leo University","C+",1028,"lv",1.77842,50.4,36.95,4.95,,48.54199,40.76155,3.507888,,"*","http://polls.saintleo.edu/clinton-lead-growing-in-florida-and-across-the-u-s-in-new-saint-leo-poll-and-most-expect-her-to-win-the-presidency/",47639,74562,10/28/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Wisconsin",10/18/2016,10/19/2016,"Public Policy Polling","B+",804,"lv",1.729988,50,38,,,47.68439,38.00763,,,"","http://endcitizensunited.org/wp-content/uploads/2016/10/ECU-WI-poll-Oct19.pdf",47087,73699,10/19/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Wisconsin",10/25/2016,10/31/2016,"SurveyMonkey","C-",1195,"lv",1.72919,44,42,7,,42.7181,41.1679,4.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47932,74988,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Michigan",10/22/2016,10/24/2016,"EPIC-MRA","A-",600,"lv",1.728788,41,34,9,,41.56248,36.47088,7.341999,,"","http://wlns.com/2016/10/27/poll-clinton-holds-healthy-lead-over-trump-in-michigan/",47548,74381,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",10/19/2016,10/19/2016,"Associated Industries of Florida","",1000,"lv",1.724671,44,41,4,,43.73679,44.8174,2.464277,,"","http://static.politico.com/8a/b1/6632d7e147899c4489dd14a84e17/161024-states-statewidetrack.pdf",47462,74247,10/25/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Utah",10/25/2016,10/31/2016,"SurveyMonkey","C-",1078,"lv",1.713576,30,33,7,26,28.71826,32.16731,4.46675,26,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47927,74983,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"California",10/13/2016,10/15/2016,"SurveyUSA","A",725,"lv",1.712487,56,30,4,,54.62292,31.15174,2.987635,,"","http://www.ocregister.com/articles/percent-732384-poll-california.html",46947,73434,10/17/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Nevada",10/20/2016,10/23/2016,"Bendixen & Amandi International","",800,"lv",1.694016,48,41,6,,46.53946,42.88154,5.218653,,"","http://www.reviewjournal.com/politics/election-2016/rj-poll-shows-clinton-pulling-away-trump-nevada?test",47318,74036,10/24/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Nevada",10/25/2016,10/25/2016,"Gravis Marketing","B-",875,"rv",1.674052,46,46,3,,45.73999,46.2872,3.065412,,"","http://www.breitbart.com/big-government/2016/10/28/exclusive-breitbartgravis-nevada-poll-tied-donald-trump-hillary-clinton-46-percent/",47655,74630,10/28/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Minnesota",10/20/2016,10/22/2016,"Mason-Dixon Polling & Research, Inc.","B+",625,"lv",1.672715,47,39,6,,45.34961,40.75738,5.24644,,"","http://www.startribune.com/in-minnesota-poll-clinton-widens-lead-over-trump/398272671/",47319,74037,10/24/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",10/9/2016,10/13/2016,"RKM Research and Communications, Inc.","B+",1101,"lv",1.670946,46,41,6,,46.0958,42.26845,4.313881,,"","http://www.bostonherald.com/sites/default/files/media/2016/10/16/FPU-BH-Memo-101616.pdf",46871,73328,10/16/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",10/12/2016,10/18/2016,"Princeton Survey Research Associates International","B+",1029,"rv",1.665671,49,38,,,48.16418,41.12745,,,"","http://files.kff.org/attachment/Kaiser-Health-Tracking-Poll-October-2016",47611,74510,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New Mexico",10/25/2016,10/31/2016,"SurveyMonkey","C-",987,"lv",1.65981,44,34,17,,42.71827,33.16729,14.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47914,74970,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Iowa",10/25/2016,10/31/2016,"SurveyMonkey","C-",984,"lv",1.657931,40,45,10,,38.71593,44.17565,7.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47898,74954,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Illinois",10/27/2016,10/30/2016,"Emerson College","B",500,"lv",1.653665,53,41,2,,52.63655,39.20806,1.953504,,"","http://projects.fivethirtyeight.com/polls/20161101_Swing_1.pdf",47878,74931,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"South Dakota",10/19/2016,10/21/2016,"Remington","",1115,"lv",1.65329,37,48,6,,36.42294,48.26057,5.781412,,"","http://www.ksfy.com/content/news/Poll-Trump-Thune-hold-double-digit-leads-in-South-Dakota-398112241.html",47346,74087,10/25/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New Hampshire",10/17/2016,10/21/2016,"YouGov","B",772,"lv",1.651239,43,38,8,,42.63734,39.70905,8.322947,,"","http://boston.cbslocal.com/2016/10/27/wbz-poll-new-hampshire-presidential-race-clinton-trump/",47326,74384,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Texas",10/22/2016,10/24/2016,"Crosswind Media & Public Relations","C+",800,"lv",1.650769,38,45,7,,37.42928,46.33903,5.412182,,"","http://www.mystatesman.com/news/news/state-regional-govt-politics/new-texas-polls-shows-trump-with-small-but-safe-le/nsx2d/",47529,74324,10/26/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Montana",10/10/2016,10/12/2016,"Mason-Dixon Polling & Research, Inc.","B+",1003,"lv",1.649379,36,46,11,,34.81863,48.56234,9.360102,,"","http://missoulian.com/news/government-and-politics/trump-leads-in-montana-but-voters-aren-t-that-fond/article_09de91e3-c013-5e70-b82e-252fff748260.html",46870,73327,10/16/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Illinois",10/25/2016,10/31/2016,"SurveyMonkey","C-",1003,"lv",1.648527,52,35,8,,50.72356,34.14838,5.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47896,74952,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Washington",10/20/2016,10/22/2016,"Elway Research","A+",502,"lv",1.645033,48,31,1,,47.73112,34.26857,1.462773,,"","https://www.documentcloud.org/documents/3173866-Elway-Poll-102416.html",47316,74029,10/24/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Illinois",10/26/2016,10/27/2016,"Loras College","B-",600,"lv",1.640081,45,34,6,,45.58908,35.72532,5.544566,,"","http://www.loras.edu/news/clinton-tops-trump-illinois-duckworth-remains-lead-senate-loras-college-poll-finds/",48000,75067,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",10/25/2016,10/26/2016,"Dixie Strategies","C+",698,"lv",1.634067,42.4,45.7,,,42.44762,45.19785,,,"","http://www.newsmax.com/Politics/donald-trump-florida-lead-dixie-strategies/2016/10/27/id/755672/",47621,74529,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Utah",10/20/2016,10/27/2016,"Dan Jones & Associates","C+",823,"lv",1.63159,24,32,4,30,22.92762,32.55424,3.448703,30.37534,"","https://www.scribd.com/document/329381966/Tribune-Presidential-Poll",47781,74795,10/30/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Nevada",10/25/2016,10/31/2016,"SurveyMonkey","C-",1010,"lv",1.631124,43,42,12,,41.72206,41.15372,9.466749,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47911,74967,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Nevada",10/26/2016,10/27/2016,"Emerson College","B",550,"lv",1.623938,44,42,3,,43.50722,40.74479,2.675094,,"","http://projects.fivethirtyeight.com/polls/20161029_1.pdf",47760,74743,10/29/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",10/7/2016,10/11/2016,"Selzer & Company","A+",806,"lv",1.619184,48,39,6,,48.28355,41.05856,3.782832,,"","http://www.bloomberg.com/politics/articles/2016-10-13/pennsylvania-poll",46776,73148,10/13/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"North Carolina",10/23/2016,10/27/2016,"Elon University","B+",535,"lv",1.615122,42,41.2,2.6,,41.81535,43.26671,1.942694,,"","https://www.elon.edu/e/CmsFile/GetFile?FileID=694",47937,74993,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Kentucky",10/25/2016,10/30/2016,"Western Kentucky University","C+",602,"lv",1.60969,37,54,1,,35.92733,53.66605,1.450507,,"","http://projects.fivethirtyeight.com/polls/20161101_KY.pdf",47938,74995,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New Hampshire",10/23/2016,10/25/2016,"Emerson College","B",600,"lv",1.595654,46,43,6,,45.32554,42.72147,5.280114,,"","http://media.wix.com/ugd/3bebb2_16b97664735d4325b018b7b608477434.pdf",47652,74625,10/28/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Arizona",10/29/2016,10/30/2016,"Data Orbital","",550,"lv",1.58532,41,45,3,,41.64209,45.25915,3.15742,,"","https://gallery.mailchimp.com/5a280d25318f2afe3f311adb6/files/AZ_Statewide__LivePoll__Toplines_10_30.pdf",47994,75053,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Pennsylvania",10/25/2016,10/26/2016,"Emerson College","B",550,"lv",1.565786,48,43,6,,47.47349,41.95567,5.535694,,"","http://media.wix.com/ugd/3bebb2_16b97664735d4325b018b7b608477434.pdf",47654,74627,10/28/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Utah",10/23/2016,10/24/2016,"Rasmussen Reports/Pulse Opinion Research","C+",750,"lv",1.565439,28,32,4,29,28.19793,33.3695,3.388899,29.37534,"","http://heatst.com/politics/utah-poll-exclusive-voters-want-gop-to-endorse-evan-mcmullin-in-3-way-tie/",47525,74319,10/26/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Idaho",10/23/2016,10/24/2016,"Rasmussen Reports/Pulse Opinion Research","C+",750,"lv",1.565439,29,48,6,,29.23481,49.49641,5.487112,,"","http://www.rasmussenreports.com/platinum/election_2016_state_polls/crosstabs_election_2016_idaho_president_october_20_22_2016",47609,74508,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"U.S.",10/12/2016,10/16/2016,"CBS News/New York Times","A-",778,"lv",1.555735,47,38,8,,46.996,40.40553,5.078035,,"","http://www.cbsnews.com/news/cbs-poll-clintons-lead-over-trump-widens-with-three-weeks-to-go/",46954,73443,10/17/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Massachusetts",10/24/2016,10/26/2016,"Suffolk University","B+",500,"lv",1.552519,57,25,4,,56.55489,26.40688,4.828505,,"","http://www.suffolk.edu/academics/10732.php",47614,74513,10/27/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"North Carolina",10/14/2016,10/16/2016,"SurveyUSA","A",651,"lv",1.543743,46,44,6,,44.57658,44.89416,5.056914,,"","http://www.surveyusa.com/client/PollReport.aspx?g=ce17282d-d070-493a-8bcd-ee02ca9016e6",47057,73630,10/18/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Utah",10/12/2016,10/14/2016,"YouGov","B",951,"lv",1.525056,20,37,7,20,19.80207,38.41128,6.448933,21.40752,"","http://www.cbsnews.com/news/poll-women-propel-hillary-clinton-into-battleground-lead-over-donald-trump/?ftag=CNM-00-10aab7e&linkId=29990731",46866,73319,10/16/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Massachusetts",10/25/2016,10/31/2016,"SurveyMonkey","C-",796,"lv",1.523897,58,29,7,,56.70058,28.23054,4.46675,,"","https://www.surveymonkey.com/elections/map?poll=sm-lv-cps",47904,74960,11/1/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Florida",10/26/2016,10/27/2016,"Emerson College","B",500,"lv",1.518462,46,45,4,,45.50905,43.73757,3.675094,,"","http://projects.fivethirtyeight.com/polls/20161029_1.pdf",47756,74739,10/29/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New Hampshire",10/22/2016,10/25/2016,"Monmouth University","A+",401,"lv",1.517161,46,42,7,,44.51413,42.93306,6.924345,,"","https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_NH_102616/",47528,74322,10/26/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"New York",10/13/2016,10/17/2016,"Siena College","A",611,"lv",1.514922,54,30,5,,53.93544,33.55711,2.416225,,"","http://files.constantcontact.com/9c83fb30501/bf2b01c8-26d1-4eaf-983a-1ee767e34e62.pdf",47059,73634,10/19/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"North Carolina",10/10/2016,10/15/2016,"CNN/Opinion Research Corp.","A-",788,"lv",1.513483,48,47,4,,47.15092,46.90791,1.826469,,"","http://i2.cdn.turner.com/cnn/2016/images/10/17/link.1..pdf",46883,73344,10/17/16,"15:09:38  1 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/1/16,"Maine",10/24/2016,10/26/2016,"Maine People's Resource Center","C",812,"lv",1.508713,42,37,9,,42.72583,38.54995,7.795682,,"","http://mprc.me/research/1016_presidential3.pdf",47997,75062,11/1/16,"15:09:38  1 Nov 2016"
